1389	1033	233	N			Y	
1390	1034	233	N			Y	
1391	1035	233	N			Y	
1392	1036	233	N			Y	
1393	1037	233	N			Y	
1394	1038	233	N			Y	
1395	1039	233	N			Y	
1396	1040	233	N			Y	
1397	1041	233	N			Y	
1398	1042	233	N			Y	
1399	1043	233	N			Y	
1400	1044	233	N			Y	
1401	1045	233	N			Y	
1402	1046	233	N			Y	
1403	1047	233	N			Y	
1404	1048	233	N			Y	
1405	1049	233	N			Y	
1406	1050	170	N			Y	
1407	1051	170	N			Y	
1408	433	234	Y			Y	
1410	1052	170	N			Y	
1411	1053	170	N			Y	
1412	431	233	Y			Y	
1413	708	233	Y			Y	
1416	801	170	N			Y	
1417	802	170	N			Y	
1418	803	170	N			Y	
1419	804	170	N			Y	
1420	1056	235	Y			Y	
1421	899	236	Y			Y	
1422	1057	236	N			Y	
1423	821	236	N			Y	
1424	1058	236	N			Y	
1425	1059	236	N			Y	
1426	1060	236	N			Y	
1427	1061	236	N			Y	
1428	1062	236	N			Y	
1429	1063	236	N			Y	
1430	1064	236	N			Y	
1431	1065	236	N			Y	
1432	1066	236	N			Y	
1433	1067	236	N			Y	
1434	1068	236	N			Y	
1435	1069	236	N			Y	
1436	1070	202	N			Y	
1437	1071	202	N			Y	
1438	1072	202	N			Y	
1439	1073	202	N			Y	
1440	1074	202	N			Y	
1441	844	202	N			Y	
1442	1075	202	N			Y	
1443	1076	202	N			Y	
1444	1077	202	N			Y	
1445	1078	202	N			Y	
1446	1079	202	N			Y	
1447	902	202	N			Y	
1448	841	202	N			Y	
1449	1080	202	N			Y	
1450	470	202	N			Y	
1451	1081	202	N			Y	
1452	1082	202	N			Y	
1453	1083	202	N			Y	
1454	1084	202	N			Y	
1455	1085	202	N			Y	
1456	1086	202	N			Y	
1457	825	202	N			Y	
1458	1087	202	N			Y	
1459	1088	202	N			Y	
1460	835	202	N			Y	
1461	826	202	N			Y	
1463	1089	237	Y			Y	
1464	1090	238	Y			Y	
1465	1091	241	Y			Y	
1466	1092	242	Y			Y	
1467	1092	241	N			Y	
1468	1090	241	N			Y	
1469	1093	241	N			Y	
1470	1094	238	N			Y	
1471	1095	238	N			Y	
1472	1096	238	N			Y	
1473	1097	238	N			Y	
1474	1098	238	N			Y	
1475	1099	238	N			Y	
1476	1100	238	N			Y	
1477	1101	238	N			Y	
1478	1102	238	N			Y	
1479	1103	238	N			Y	
1480	1104	238	N			Y	
1481	1105	238	N			Y	
1482	1106	238	N			Y	
1483	1107	238	N			Y	
1484	1108	238	N			Y	
1485	1109	238	N			Y	
1486	1110	238	N			Y	
1487	1111	238	N			Y	
1488	1112	238	N			Y	
